,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
54,0.625,0.5108695652173914,0.375,0.4891304347826087,M,Marin Cilic,Jerzy Janowicz,hard,aus
55,0.48,0.47297297297297297,0.52,0.527027027027027,M,Jerzy Janowicz,Marin Cilic,hard,aus
56,0.75,0.47058823529411764,0.25,0.5294117647058824,M,Jiri Vesely,Gael Monfils,hard,aus
57,0.5,0.46808510638297873,0.5,0.5319148936170213,M,Gael Monfils,Jiri Vesely,hard,aus
58,0.42857142857142855,0.4666666666666667,0.5714285714285714,0.5333333333333333,M,Borna Coric,Alexandr Dolgopolov,hard,aus
59,0.7272727272727273,0.5,0.2727272727272727,0.5,M,Alexandr Dolgopolov,Borna Coric,hard,aus
60,0.5,0.4421052631578947,0.5,0.5578947368421052,M,Philipp Kohlschreiber,Nikoloz Basilashvili,hard,aus
61,0.36363636363636365,0.5,0.6363636363636364,0.5,M,Nikoloz Basilashvili,Philipp Kohlschreiber,hard,aus
62,0.47058823529411764,0.5,0.5294117647058824,0.5,M,Robin Haase,Alexander Zverev,hard,aus
63,0.5384615384615384,0.4691358024691358,0.46153846153846156,0.5308641975308642,M,Alexander Zverev,Robin Haase,hard,aus
64,0.0,0.5161290322580645,1.0,0.4838709677419355,M,Marcos Baghdatis,Mikhail Youzhny,hard,aus
65,0.5,0.5294117647058824,0.5,0.47058823529411764,M,Mikhail Youzhny,Marcos Baghdatis,hard,aus
66,0.7142857142857143,0.5303030303030303,0.2857142857142857,0.4696969696969697,M,Rafael Nadal,Florian Mayer,hard,aus
67,0.8,0.5094339622641509,0.2,0.49056603773584906,M,Florian Mayer,Rafael Nadal,hard,aus
68,0.5,0.42105263157894735,0.5,0.5789473684210527,M,Guido Pella,Roberto Bautista Agut,hard,aus
69,0.0,0.5,1.0,0.5,M,Roberto Bautista Agut,Guido Pella,hard,aus
70,0.0,0.5223880597014925,1.0,0.47761194029850745,M,Alex Bolt,Yoshihito Nishioka,hard,aus
71,0.5263157894736842,0.5,0.47368421052631576,0.5,M,Yoshihito Nishioka,Alex Bolt,hard,aus
72,0.5,0.5189873417721519,0.5,0.4810126582278481,M,Ernesto Escobedo,Daniil Medvedev,hard,aus
73,0.5555555555555556,0.5441176470588235,0.4444444444444444,0.45588235294117646,M,Daniil Medvedev,Ernesto Escobedo,hard,aus
74,0.0,0.3902439024390244,1.0,0.6097560975609756,M,David Ferrer,Omar Jasika,hard,aus
75,0.25,0.5,0.75,0.5,M,Omar Jasika,David Ferrer,hard,aus
76,1.0,0.48717948717948717,0.0,0.5128205128205128,M,Michael Mmoh,Gilles Simon,hard,aus
77,0.5,0.5098039215686274,0.5,0.49019607843137253,M,Gilles Simon,Michael Mmoh,hard,aus
78,0.4444444444444444,0.5641025641025641,0.5555555555555556,0.4358974358974359,M,Rogerio Dutra Silva,Jared Donaldson,hard,aus
79,0.5384615384615384,0.5194805194805194,0.46153846153846156,0.4805194805194805,M,Jared Donaldson,Rogerio Dutra Silva,hard,aus
80,0.3333333333333333,0.5272727272727272,0.6666666666666666,0.4727272727272727,M,Milos Raonic,Dustin Brown,hard,aus
81,0.6428571428571429,0.48,0.35714285714285715,0.52,M,Dustin Brown,Milos Raonic,hard,aus
82,0.5833333333333334,0.5,0.4166666666666667,0.5,M,Jan Lennard Struff,Dominic Thiem,hard,aus
83,0.38461538461538464,0.44594594594594594,0.6153846153846154,0.5540540540540541,M,Dominic Thiem,Jan Lennard Struff,hard,aus
84,0.5454545454545454,0.44329896907216493,0.45454545454545453,0.5567010309278351,M,Joao Sousa,Jordan Thompson,hard,aus
85,0.0,0.4520547945205479,1.0,0.547945205479452,M,Jordan Thompson,Joao Sousa,hard,aus
86,0.3333333333333333,0.4,0.6666666666666666,0.6,M,Benoit Paire,Tommy Haas,hard,aus
87,0.5238095238095238,0.4418604651162791,0.47619047619047616,0.5581395348837209,M,Tommy Haas,Benoit Paire,hard,aus
88,0.8,0.4418604651162791,0.2,0.5581395348837209,M,Feliciano Lopez,Fabio Fognini,hard,aus
89,0.45454545454545453,0.4507042253521127,0.5454545454545454,0.5492957746478874,M,Fabio Fognini,Feliciano Lopez,hard,aus
90,0.5588235294117647,0.5142857142857142,0.4411764705882353,0.4857142857142857,M,Horacio Zeballos,Ivo Karlovic,hard,aus
91,0.48148148148148145,0.5,0.5185185185185185,0.5,M,Ivo Karlovic,Horacio Zeballos,hard,aus
92,0.6153846153846154,0.5606060606060606,0.38461538461538464,0.4393939393939394,M,Andrew Whittington,Adam Pavlasek,hard,aus
93,0.5,0.5076923076923077,0.5,0.49230769230769234,M,Adam Pavlasek,Andrew Whittington,hard,aus
94,0.8,0.46551724137931033,0.2,0.5344827586206896,M,Radek Stepanek,Dmitry Tursunov,hard,aus
95,0.7333333333333333,0.546875,0.26666666666666666,0.453125,M,Dmitry Tursunov,Radek Stepanek,hard,aus
96,0.6190476190476191,0.5176470588235295,0.38095238095238093,0.4823529411764706,M,David Goffin,Reilly Opelka,hard,aus
97,0.6153846153846154,0.5443037974683544,0.38461538461538464,0.45569620253164556,M,Reilly Opelka,David Goffin,hard,aus
98,0.4,0.574468085106383,0.6,0.425531914893617,M,Christopher O'Connell,Grigor Dimitrov,hard,aus
99,0.5,0.5625,0.5,0.4375,M,Grigor Dimitrov,Christopher O'Connell,hard,aus
100,0.8571428571428571,0.5272727272727272,0.14285714285714285,0.4727272727272727,M,Carlos Berlocq,Radu Albot,hard,aus
101,0.5294117647058824,0.5652173913043478,0.47058823529411764,0.43478260869565216,M,Radu Albot,Carlos Berlocq,hard,aus
102,0.5714285714285714,0.5102040816326531,0.42857142857142855,0.4897959183673469,M,Richard Gasquet,Blake Mott,hard,aus
103,1.0,0.5094339622641509,0.0,0.49056603773584906,M,Blake Mott,Richard Gasquet,hard,aus
104,0.5833333333333334,0.5581395348837209,0.4166666666666667,0.4418604651162791,M,Santiago Giraldo,Kyle Edmund,hard,aus
105,0.6666666666666666,0.5416666666666666,0.3333333333333333,0.4583333333333333,M,Kyle Edmund,Santiago Giraldo,hard,aus
106,0.5,0.48717948717948717,0.5,0.5128205128205128,M,Ivan Dodig,Denis Istomin,hard,aus
107,0.14285714285714285,0.46153846153846156,0.8571428571428571,0.5384615384615384,M,Denis Istomin,Ivan Dodig,hard,aus
108,0.2,0.43636363636363634,0.8,0.5636363636363636,M,Novak Djokovic,Fernando Verdasco,hard,aus
109,1.0,0.5,0.0,0.5,M,Fernando Verdasco,Novak Djokovic,hard,aus
110,0.4444444444444444,0.4772727272727273,0.5555555555555556,0.5227272727272727,M,Andrey Rublev,Andy Murray,hard,aus
111,0.0,0.48148148148148145,1.0,0.5185185185185185,M,Andy Murray,Andrey Rublev,hard,aus
112,0.0,0.5147058823529411,1.0,0.4852941176470588,M,Sam Querrey,Alex De Minaur,hard,aus
113,0.5555555555555556,0.4782608695652174,0.4444444444444444,0.5217391304347826,M,Alex De Minaur,Sam Querrey,hard,aus
114,0.5,0.4755244755244755,0.5,0.5244755244755245,M,Mischa Zverev,John Isner,hard,aus
115,0.4,0.5348837209302325,0.6,0.46511627906976744,M,John Isner,Mischa Zverev,hard,aus
116,0.25,0.5208333333333334,0.75,0.4791666666666667,M,Alexander Bublik,Malek Jaziri,hard,aus
117,0.4,0.48,0.6,0.52,M,Malek Jaziri,Alexander Bublik,hard,aus
118,0.6666666666666666,0.4791666666666667,0.3333333333333333,0.5208333333333334,M,Ryan Harrison,Tomas Berdych,hard,aus
