,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
129,0.5,0.5319148936170213,0.5,0.46808510638297873,M,Andy Murray,Dustin Brown,grass,wimbledon
130,0.4,0.4810126582278481,0.6,0.5189873417721519,M,Fabio Fognini,Jiri Vesely,grass,wimbledon
131,0.7272727272727273,0.5084745762711864,0.2727272727272727,0.4915254237288136,M,Jiri Vesely,Fabio Fognini,grass,wimbledon
132,0.42857142857142855,0.46,0.5714285714285714,0.54,M,Benoit Paire,Pierre Hugues Herbert,grass,wimbledon
133,0.5,0.4230769230769231,0.5,0.5769230769230769,M,Pierre Hugues Herbert,Benoit Paire,grass,wimbledon
134,0.46153846153846156,0.47560975609756095,0.5384615384615384,0.524390243902439,M,Lucas Pouille,Jerzy Janowicz,grass,wimbledon
135,0.3888888888888889,0.4605263157894737,0.6111111111111112,0.5394736842105263,M,Jerzy Janowicz,Lucas Pouille,grass,wimbledon
136,0.5384615384615384,0.5098039215686274,0.46153846153846156,0.49019607843137253,M,Simone Bolelli,Jo Wilfried Tsonga,grass,wimbledon
137,0.0,0.5151515151515151,1.0,0.48484848484848486,M,Jo Wilfried Tsonga,Simone Bolelli,grass,wimbledon
138,0.3333333333333333,0.5068493150684932,0.6666666666666666,0.4931506849315068,M,Sam Querrey,Nikoloz Basilashvili,grass,wimbledon
139,0.40625,0.5161290322580645,0.59375,0.4838709677419355,M,Nikoloz Basilashvili,Sam Querrey,grass,wimbledon
140,0.5625,0.5283018867924528,0.4375,0.4716981132075472,M,Andreas Seppi,Kevin Anderson,grass,wimbledon
141,0.7,0.46938775510204084,0.3,0.5306122448979592,M,Kevin Anderson,Andreas Seppi,grass,wimbledon
142,0.75,0.5454545454545454,0.25,0.45454545454545453,M,Daniil Medvedev,Ruben Bemelmans,grass,wimbledon
143,0.5833333333333334,0.45454545454545453,0.4166666666666667,0.5454545454545454,M,Ruben Bemelmans,Daniil Medvedev,grass,wimbledon
144,0.5,0.5272727272727272,0.5,0.4727272727272727,M,Donald Young,Rafael Nadal,grass,wimbledon
145,0.14285714285714285,0.4852941176470588,0.8571428571428571,0.5147058823529411,M,Rafael Nadal,Donald Young,grass,wimbledon
146,0.5,0.5542168674698795,0.5,0.4457831325301205,M,Karen Khachanov,Thiago Monteiro,grass,wimbledon
147,0.5333333333333333,0.44339622641509435,0.4666666666666667,0.5566037735849056,M,Thiago Monteiro,Karen Khachanov,grass,wimbledon
148,0.5833333333333334,0.453125,0.4166666666666667,0.546875,M,Damir Dzumhur,Aljaz Bedene,grass,wimbledon
149,1.0,0.546875,0.0,0.453125,M,Aljaz Bedene,Damir Dzumhur,grass,wimbledon
150,0.32,0.4789915966386555,0.68,0.5210084033613446,M,Gilles Muller,Lukas Rosol,grass,wimbledon
151,0.6222222222222222,0.5454545454545454,0.37777777777777777,0.45454545454545453,M,Lukas Rosol,Gilles Muller,grass,wimbledon
152,0.7142857142857143,0.5483870967741935,0.2857142857142857,0.45161290322580644,M,Sergiy Stakhovsky,Kei Nishikori,grass,wimbledon
153,0.42857142857142855,0.4868421052631579,0.5714285714285714,0.5131578947368421,M,Kei Nishikori,Sergiy Stakhovsky,grass,wimbledon
154,0.25,0.4482758620689655,0.75,0.5517241379310345,M,Roberto Bautista Agut,Peter Gojowczyk,grass,wimbledon
155,1.0,0.4788732394366197,0.0,0.5211267605633803,M,Peter Gojowczyk,Roberto Bautista Agut,grass,wimbledon
156,0.7,0.5421686746987951,0.3,0.4578313253012048,M,Radu Albot,Steve Johnson,grass,wimbledon
