1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
0.073684211,0.698529412,0,0,0.5,0.5,0.007352941,M,Jared Donaldson,Paolo Lorenzi,129,0.632352941,grass,wimbledon
0,0.5,0,0,0.375,0.625,0.083333333,M,Steve Darcis,David Ferrer,14,0.666666667,grass,wimbledon
0,0.3,0,0,0.5,0.5,0.1,M,David Ferrer,Steve Darcis,8,0.4,grass,wimbledon
0.189873418,0.598484848,120.2911392,98.58,0.476190476,0.523809524,0.022727273,M,Tomas Berdych,Ryan Harrison,111,0.636363636,grass,wimbledon
0.236842105,0.672566372,119.6184211,96.11111111,0.476744186,0.523255814,0.008849558,M,Ryan Harrison,Tomas Berdych,134,0.761061947,grass,wimbledon
0.178082192,0.675925926,114.739726,99.14705882,0.452054795,0.547945205,0.009259259,M,Kyle Edmund,Gael Monfils,110,0.675925926,grass,wimbledon
0.089285714,0.595744681,115.3035714,94.06060606,0.421052632,0.578947368,0.053191489,M,Gael Monfils,Kyle Edmund,92,0.606382979,grass,wimbledon
0.034188034,0.661016949,0,0,0.504854369,0.495145631,0.028248588,M,Adrian Mannarino,Yuichi Sugita,152,0.581920904,grass,wimbledon
0.090909091,0.655629139,0,0,0.450980392,0.549019608,0.006622517,M,Yuichi Sugita,Adrian Mannarino,176,0.675496689,grass,wimbledon
0.101449275,0.616071429,119.8550725,103.0731707,0.472222222,0.527777778,0.017857143,M,Ernests Gulbis,Juan Martin Del Potro,100,0.642857143,grass,wimbledon
0.366666667,0.6,125.3333333,104.8857143,0.513888889,0.486111111,0.05,M,Juan Martin Del Potro,Ernests Gulbis,112,0.72,grass,wimbledon
0.111111111,0.535714286,116.8222222,96.2,0.487804878,0.512195122,0.047619048,M,Novak Djokovic,Adam Pavlasek,54,0.488095238,grass,wimbledon
0.097560976,0.683333333,113.9512195,92.55555556,0.531914894,0.468085106,0.016666667,M,Adam Pavlasek,Novak Djokovic,90,0.783333333,grass,wimbledon
0.194805195,0.647058824,113.1168831,85.2,0.5,0.5,0.058823529,M,Fabio Fognini,Andy Murray,122,0.655462185,grass,wimbledon
0.047619048,0.617647059,111.6190476,98.625,0.448275862,0.551724138,0.068627451,M,Andy Murray,Fabio Fognini,99,0.568627451,grass,wimbledon
0.222222222,0.617647059,117.984127,96.88235294,0.48,0.52,0.049019608,M,Jerzy Janowicz,Benoit Paire,104,0.735294118,grass,wimbledon
0.095238095,0.518518519,122.7380952,102.1621622,0.519230769,0.480769231,0.024691358,M,Benoit Paire,Jerzy Janowicz,79,0.641975309,grass,wimbledon
0.121212121,0.630573248,117.5252525,89.96153846,0.481818182,0.518181818,0.038216561,M,Sam Querrey,Jo Wilfried Tsonga,152,0.700636943,grass,wimbledon
0.269230769,0.553191489,123.8076923,95.67241379,0.525252525,0.474747475,0.035460993,M,Jo Wilfried Tsonga,Sam Querrey,146,0.70212766,grass,wimbledon
0.406779661,0.686046512,126.8305085,109.88,0.506493506,0.493506494,0.023255814,M,Ruben Bemelmans,Kevin Anderson,107,0.895348837,grass,wimbledon
0.075949367,0.731481481,110.3164557,97.7037037,0.525641026,0.474358974,0.018518519,M,Kevin Anderson,Ruben Bemelmans,87,0.722222222,grass,wimbledon
0.061538462,0.691489362,111.8307692,102.0357143,0.47826087,0.52173913,0.010638298,M,Karen Khachanov,Rafael Nadal,112,0.734042553,grass,wimbledon
0.169014085,0.689320388,117.056338,104.0769231,0.516666667,0.483333333,0.058252427,M,Rafael Nadal,Karen Khachanov,85,0.582524272,grass,wimbledon
0.194444444,0.585365854,111.7916667,88.85106383,0.486486486,0.513513514,0.032520325,M,Gilles Muller,Aljaz Bedene,101,0.601626016,grass,wimbledon
0.295081967,0.62244898,105.0491803,99.42424242,0.422535211,0.577464789,0.040816327,M,Aljaz Bedene,Gilles Muller,120,0.724489796,grass,wimbledon
0.056818182,0.602739726,108.7045455,85.98039216,0.489130435,0.510869565,0.047945205,M,Roberto Bautista Agut,Kei Nishikori,142,0.630136986,grass,wimbledon
0.030927835,0.664383562,107.5051546,92.95652174,0.5,0.5,0.020547945,M,Kei Nishikori,Roberto Bautista Agut,150,0.657534247,grass,wimbledon
0.093333333,0.657894737,117.92,101.0606061,0.53030303,0.46969697,0.052631579,M,Marin Cilic,Steve Johnson,86,0.578947368,grass,wimbledon
0.307692308,0.619047619,122.5192308,93.48387097,0.5,0.5,0.011904762,M,Steve Johnson,Marin Cilic,112,0.761904762,grass,wimbledon
0.245901639,0.701149425,122.8852459,112.2916667,0.5,0.5,0.022988506,M,Albert Ramos Vinolas,Milos Raonic,118,0.827586207,grass,wimbledon
0.116883117,0.620967742,105.2337662,93.04545455,0.538461538,0.461538462,0.024193548,M,Milos Raonic,Albert Ramos Vinolas,93,0.629032258,grass,wimbledon
0.018867925,0.576086957,115.3584906,98.08823529,0.456521739,0.543478261,0.054347826,M,Alexander Zverev,Sebastian Ofner,67,0.5,grass,wimbledon
0.085106383,0.661971831,123.7234043,106.1052632,0.42,0.58,0.070422535,M,Sebastian Ofner,Alexander Zverev,96,0.704225352,grass,wimbledon
0.172413793,0.805555556,121.5862069,94.28571429,0.433333333,0.566666667,0,M,Dudi Sela,Grigor Dimitrov,56,0.833333333,grass,wimbledon
0.04,0.543478261,98.76,87.05263158,0.5,0.5,0.043478261,M,Grigor Dimitrov,Dudi Sela,26,0.434782609,grass,wimbledon
0.095238095,0.617647059,116.4444444,95.37142857,0.538461538,0.461538462,0.039215686,M,Roger Federer,Mischa Zverev,84,0.637254902,grass,wimbledon
0.245283019,0.602272727,115.0377358,94.64705882,0.492753623,0.507246377,0.011363636,M,Mischa Zverev,Roger Federer,106,0.784090909,grass,wimbledon
0.074074074,0.5625,125.2222222,99.52631579,0.46969697,0.53030303,0.041666667,M,Jared Donaldson,Dominic Thiem,100,0.6875,grass,wimbledon
0.075,0.459770115,122.975,95.59090909,0.452830189,0.547169811,0.034482759,M,Dominic Thiem,Jared Donaldson,83,0.609195402,grass,wimbledon
0.053571429,0.602150538,110.7857143,96.68571429,0.444444444,0.555555556,0.021505376,M,Tomas Berdych,David Ferrer,72,0.580645161,grass,wimbledon
0.066666667,0.6,120.6,101.1034483,0.473684211,0.526315789,0.013333333,M,David Ferrer,Tomas Berdych,96,0.76,grass,wimbledon
0.123809524,0.610465116,112.6,96.5,0.518867925,0.481132075,0.040697674,M,Adrian Mannarino,Gael Monfils,162,0.61627907,grass,wimbledon
0.066666667,0.628742515,108.8571429,86.20689655,0.513513514,0.486486486,0.023952096,M,Gael Monfils,Adrian Mannarino,177,0.664670659,grass,wimbledon
0.206349206,0.617647059,122.7301587,105.0625,0.525423729,0.474576271,0.068627451,M,Novak Djokovic,Ernests Gulbis,83,0.578431373,grass,wimbledon
0.089285714,0.629213483,114.9821429,101.375,0.507692308,0.492307692,0.011235955,M,Ernests Gulbis,Novak Djokovic,108,0.730337079,grass,wimbledon
0.057142857,0.707070707,109.3857143,88.93103448,0.52238806,0.47761194,0,M,Benoit Paire,Andy Murray,122,0.676767677,grass,wimbledon
0.136363636,0.536585366,118,93.14893617,0.411764706,0.588235294,0.081300813,M,Andy Murray,Benoit Paire,100,0.552845528,grass,wimbledon
0.269565217,0.664739884,123.5478261,96.38596491,0.527131783,0.472868217,0.005780347,M,Kevin Anderson,Sam Querrey,165,0.74566474,grass,wimbledon
0.273584906,0.726027397,127.2641509,111.7714286,0.5,0.5,0.034246575,M,Sam Querrey,Kevin Anderson,154,0.753424658,grass,wimbledon
0.18487395,0.672316384,116.0840336,100.0892857,0.492307692,0.507692308,0.011299435,M,Gilles Muller,Rafael Nadal,198,0.734463277,grass,wimbledon
0.210526316,0.627358491,114.2631579,99.84057971,0.506944444,0.493055556,0.047169811,M,Rafael Nadal,Gilles Muller,191,0.679245283,grass,wimbledon
0,0.791044776,106.1886792,88.90909091,0.387096774,0.612903226,0.044776119,M,Marin Cilic,Roberto Bautista Agut,55,0.462686567,grass,wimbledon
0.204545455,0.564102564,118.8863636,92.41176471,0.5,0.5,0,M,Roberto Bautista Agut,Marin Cilic,90,0.692307692,grass,wimbledon
0.185483871,0.708571429,123.6612903,102.5111111,0.457627119,0.542372881,0.034285714,M,Alexander Zverev,Milos Raonic,162,0.674285714,grass,wimbledon
0.188888889,0.666666667,124.1777778,100.9736842,0.549450549,0.450549451,0.051851852,M,Milos Raonic,Alexander Zverev,148,0.674074074,grass,wimbledon
0.122807018,0.626373626,119.1052632,96.37037037,0.538461538,0.461538462,0.076923077,M,Roger Federer,Grigor Dimitrov,71,0.571428571,grass,wimbledon
0.153846154,0.693333333,114.8653846,97.17391304,0.535714286,0.464285714,0,M,Grigor Dimitrov,Roger Federer,95,0.746666667,grass,wimbledon
0.148648649,0.560606061,121.3918919,100.6346154,0.494623656,0.505376344,0.045454545,M,Tomas Berdych,Dominic Thiem,128,0.704545455,grass,wimbledon
0.142857143,0.744680851,118.9714286,99.88235294,0.471698113,0.528301887,0.014184397,M,Dominic Thiem,Tomas Berdych,145,0.75177305,grass,wimbledon
0.028169014,0.696078431,108.056338,89.83333333,0.542372881,0.457627119,0.009803922,M,Novak Djokovic,Adrian Mannarino,87,0.578431373,grass,wimbledon
0.043478261,0.741935484,110.7536232,95.72727273,0.507692308,0.492307692,0.021505376,M,Adrian Mannarino,Novak Djokovic,108,0.698924731,grass,wimbledon
0.085365854,0.621212121,108.1829268,88.75,0.4625,0.5375,0.015151515,M,Sam Querrey,Andy Murray,112,0.606060606,grass,wimbledon
0.364864865,0.637931034,120.5810811,97.375,0.523809524,0.476190476,0.017241379,M,Andy Murray,Sam Querrey,136,0.724137931,grass,wimbledon
0.178947368,0.655172414,113.4421053,100.4651163,0.539215686,0.460784314,0.048275862,M,Marin Cilic,Gilles Muller,147,0.703448276,grass,wimbledon
0.31372549,0.649681529,119.4313725,98.36956522,0.482142857,0.517857143,0.057324841,M,Gilles Muller,Marin Cilic,155,0.713375796,grass,wimbledon
0.157142857,0.729166667,123.2285714,97.34615385,0.459016393,0.540983607,0,M,Roger Federer,Milos Raonic,80,0.635416667,grass,wimbledon
0.180327869,0.685393258,115.3606557,101.7307692,0.471428571,0.528571429,0.02247191,M,Milos Raonic,Roger Federer,105,0.786516854,grass,wimbledon
0.037037037,0.586956522,119.8518519,101.1111111,0.457142857,0.542857143,0.02173913,M,Novak Djokovic,Tomas Berdych,53,0.760869565,grass,wimbledon
0.025641026,0.829787234,106.8461538,95.875,0.586206897,0.413793103,0,M,Tomas Berdych,Novak Djokovic,40,0.617021277,grass,wimbledon
0.134020619,0.642384106,120.9484536,94.68627451,0.510204082,0.489795918,0.01986755,M,Marin Cilic,Sam Querrey,121,0.649006623,grass,wimbledon
0.320512821,0.65,121.0128205,97.09756098,0.536082474,0.463917526,0.008333333,M,Sam Querrey,Marin Cilic,150,0.808333333,grass,wimbledon
0.185714286,0.666666667,113.3142857,98.06451613,0.45,0.55,0.038095238,M,Tomas Berdych,Roger Federer,126,0.761904762,grass,wimbledon
0.101265823,0.6171875,120.9746835,99.40816327,0.536585366,0.463414634,0,M,Roger Federer,Tomas Berdych,107,0.640625,grass,wimbledon
0.092592593,0.6,122.8703704,95.54545455,0.530612245,0.469387755,0.033333333,M,Roger Federer,Marin Cilic,64,0.544444444,grass,wimbledon
0.150943396,0.757142857,113.0943396,99.26666667,0.490909091,0.509090909,0.028571429,M,Marin Cilic,Roger Federer,96,0.785714286,grass,wimbledon
0,0.607142857,90.94117647,74.9,0.578947368,0.421052632,0.035714286,F,Irina Falconi,Angelique Kerber,69,0.678571429,grass,wimbledon
0.024390244,0.594202899,89.65853659,76.88461538,0.447368421,0.552631579,0.028985507,F,Angelique Kerber,Irina Falconi,56,0.550724638,grass,wimbledon
0.044444444,0.703125,0,0,0.526315789,0.473684211,0.015625,F,Misaki Doi,Kirsten Flipkens,67,0.59375,grass,wimbledon
0,0.672727273,0,0,0.423076923,0.576923077,0.036363636,F,Kirsten Flipkens,Misaki Doi,52,0.472727273,grass,wimbledon
0.161290323,0.613861386,0,0,0.476190476,0.523809524,0.03960396,F,Julia Boserup,Shelby Rogers,100,0.623762376,grass,wimbledon
0.054545455,0.591397849,0,0,0.482142857,0.517857143,0.107526882,F,Shelby Rogers,Julia Boserup,94,0.602150538,grass,wimbledon
0.0625,0.380952381,107.625,94.80952381,0.526315789,0.473684211,0.119047619,F,Lucie Safarova,Oceane Dodin,31,0.452380952,grass,wimbledon
0.233333333,0.666666667,94.8,72.84615385,0.606060606,0.393939394,0.044444444,F,Oceane Dodin,Lucie Safarova,56,0.733333333,grass,wimbledon
0.035087719,0.587628866,0,0,0.345454545,0.654545455,0.041237113,F,Sorana Cirstea,Kiki Bertens,80,0.567010309,grass,wimbledon
0,0.493333333,0,0,0.52,0.48,0.013333333,F,Kiki Bertens,Sorana Cirstea,92,0.666666667,grass,wimbledon
0.020833333,0.615384615,0,0,0.465116279,0.534883721,0.051282051,F,Bethanie Mattek Sands,Magda Linette,71,0.551282051,grass,wimbledon
0.088235294,0.453333333,0,0,0.510638298,0.489361702,0.04,F,Magda Linette,Bethanie Mattek Sands,82,0.626666667,grass,wimbledon
0.102564103,0.541666667,0,0,0.553191489,0.446808511,0.069444444,F,Kateryna Bondarenko,Yanina Wickmayer,74,0.652777778,grass,wimbledon
0.054054054,0.606557377,0,0,0.558823529,0.441176471,0.098360656,F,Yanina Wickmayer,Kateryna Bondarenko,59,0.557377049,grass,wimbledon
0.107142857,0.595744681,100.2857143,89.5,0.458333333,0.541666667,0.063829787,F,Garbine Muguruza,Ekaterina Alexandrova,41,0.510638298,grass,wimbledon
0.048780488,0.773584906,98.63414634,83,0.527777778,0.472222222,0,F,Ekaterina Alexandrova,Garbine Muguruza,59,0.679245283,grass,wimbledon
0.066666667,0.681818182,88,67.42857143,0.441860465,0.558139535,0,F,Jelena Jankovic,Agnieszka Radwanska,73,0.651515152,grass,wimbledon
0.025641026,0.684210526,96.43589744,87.30769231,0.518518519,0.481481481,0.087719298,F,Agnieszka Radwanska,Jelena Jankovic,50,0.473684211,grass,wimbledon
0.12,0.574712644,100.88,84.48571429,0.52,0.48,0.022988506,F,Christina McHale,Katie Boulter,88,0.574712644,grass,wimbledon
0.038461538,0.525252525,105.5192308,82.97435897,0.442622951,0.557377049,0.080808081,F,Katie Boulter,Christina McHale,98,0.616161616,grass,wimbledon
0,0.666666667,0,0,0.53125,0.46875,0,F,Bianca Andreescu,Kristina Kucova,65,0.62745098,grass,wimbledon
0.03030303,0.523809524,0,0,0.5,0.5,0.095238095,F,Kristina Kucova,Bianca Andreescu,49,0.476190476,grass,wimbledon
0.083333333,0.5625,99.13888889,86.88461538,0.470588235,0.529411765,0.03125,F,Timea Bacsinszky,Monica Puig,42,0.53125,grass,wimbledon
0.206896552,0.591836735,93.34482759,83.22222222,0.487804878,0.512195122,0.040816327,F,Monica Puig,Timea Bacsinszky,71,0.836734694,grass,wimbledon
0.022727273,0.6875,0,0,0.454545455,0.545454545,0.078125,F,Varvara Lepchenko,Lauren Davis,54,0.515625,grass,wimbledon
0.028571429,0.660377358,0,0,0.53125,0.46875,0.037735849,F,Lauren Davis,Varvara Lepchenko,63,0.603773585,grass,wimbledon
0.148148148,0.574468085,0,0,0.5,0.5,0,F,Annika Beck,Polona Hercog,59,0.680851064,grass,wimbledon
0,0.673913043,0,0,0.578947368,0.421052632,0.065217391,F,Polona Hercog,Annika Beck,34,0.413043478,grass,wimbledon
0.068965517,0.617021277,0,0,0.484848485,0.515151515,0.063829787,F,Alison Van Uytvanck,Ekaterina Makarova,55,0.70212766,grass,wimbledon
0.037037037,0.6,0,0,0.47826087,0.52173913,0.044444444,F,Ekaterina Makarova,Alison Van Uytvanck,37,0.511111111,grass,wimbledon
0.083333333,0.571428571,96.69444444,74.44,0.470588235,0.529411765,0.031746032,F,Svetlana Kuznetsova,Ons Jabeur,50,0.53968254,grass,wimbledon
0.027027027,0.672727273,97.16216216,76.61111111,0.58974359,0.41025641,0,F,Ons Jabeur,Svetlana Kuznetsova,68,0.709090909,grass,wimbledon
0.25,0.654545455,105.25,89.6875,0.513513514,0.486486486,0.054545455,F,Evgeniya Rodina,Karolina Pliskova,67,0.672727273,grass,wimbledon
0,0.784615385,95.54901961,77.5,0.485714286,0.514285714,0.030769231,F,Karolina Pliskova,Evgeniya Rodina,53,0.538461538,grass,wimbledon
0,0.918032787,0,0,0.535714286,0.464285714,0.016393443,F,Magdalena Rybarikova,Monica Niculescu,50,0.459016393,grass,wimbledon
0.032258065,0.553571429,0,0,0.470588235,0.529411765,0,F,Monica Niculescu,Magdalena Rybarikova,67,0.607142857,grass,wimbledon
0.021505376,0.7265625,0,0,0.465753425,0.534246575,0.0546875,F,Julia Goerges,Lesia Tsurenko,124,0.5703125,grass,wimbledon
0.12,0.630252101,0,0,0.485294118,0.514705882,0.016806723,F,Lesia Tsurenko,Julia Goerges,123,0.571428571,grass,wimbledon
0.055555556,0.568421053,0,0,0.5,0.5,0.073684211,F,Shuai Zhang,Viktorija Golubic,104,0.505263158,grass,wimbledon
0.058823529,0.673267327,0,0,0.466666667,0.533333333,0.01980198,F,Viktorija Golubic,Shuai Zhang,92,0.445544554,grass,wimbledon
0.084337349,0.680327869,0,0,0.532467532,0.467532468,0.073770492,F,Petra Martic,Daria Gavrilova,117,0.631147541,grass,wimbledon
0.0375,0.740740741,0,0,0.514705882,0.485294118,0.009259259,F,Daria Gavrilova,Petra Martic,113,0.62962963,grass,wimbledon
0.018518519,0.692307692,0,0,0.480769231,0.519230769,0.051282051,F,Risa Ozaki,Denisa Allertova,105,0.666666667,grass,wimbledon
0.02,0.81300813,0,0,0.428571429,0.571428571,0.016260163,F,Denisa Allertova,Risa Ozaki,96,0.569105691,grass,wimbledon
0,0.62745098,0,0,0.681818182,0.318181818,0.039215686,F,Zarina Diyas,Xinyun Han,51,0.431372549,grass,wimbledon
0.021276596,0.701492537,0,0,0.447368421,0.552631579,0.089552239,F,Xinyun Han,Zarina Diyas,67,0.567164179,grass,wimbledon
0.035294118,0.653846154,0,0,0.644736842,0.355263158,0.046153846,F,Anastasia Pavlyuchenkova,Arina Rodionova,119,0.584615385,grass,wimbledon
0.035294118,0.787037037,0,0,0.523076923,0.476923077,0.037037037,F,Arina Rodionova,Anastasia Pavlyuchenkova,119,0.601851852,grass,wimbledon
0.407407407,0.509433962,107.0740741,83.28571429,0.58974359,0.41025641,0.094339623,F,Pauline Parmentier,Kristina Mladenovic,66,0.735849057,grass,wimbledon
0.111111111,0.490909091,106.2592593,87.29166667,0.428571429,0.571428571,0.072727273,F,Kristina Mladenovic,Pauline Parmentier,42,0.509090909,grass,wimbledon
0,0.68852459,0,0,0.461538462,0.538461538,0.049180328,F,Sloane Stephens,Alison Riske,63,0.639344262,grass,wimbledon
0.032258065,0.607843137,0,0,0.444444444,0.555555556,0,F,Alison Riske,Sloane Stephens,49,0.529411765,grass,wimbledon
0.227272727,0.511627907,0,0,0.619047619,0.380952381,0.069767442,F,Anastasia Potapova,Tatjana Maria,45,0.488372093,grass,wimbledon
0,0.452380952,0,0,0.444444444,0.555555556,0.023809524,F,Tatjana Maria,Anastasia Potapova,40,0.428571429,grass,wimbledon
0.056603774,0.61627907,101.8113208,71.53846154,0.428571429,0.571428571,0.081395349,F,Coco Vandeweghe,Mona Barthel,67,0.488372093,grass,wimbledon
0.032258065,0.5,106.2258065,86.13043478,0.432432432,0.567567568,0.129032258,F,Mona Barthel,Coco Vandeweghe,81,0.596774194,grass,wimbledon
0.064516129,0.596153846,0,0,0.545454545,0.454545455,0.038461538,F,Saisai Zheng,Daria Kasatkina,67,0.634615385,grass,wimbledon
0.032258065,0.484375,0,0,0.533333333,0.466666667,0.03125,F,Daria Kasatkina,Saisai Zheng,49,0.46875,grass,wimbledon
0.041666667,0.461538462,0,0,0.523809524,0.476190476,0.057692308,F,Anett Kontaveit,Lara Arruabarrena,52,0.403846154,grass,wimbledon
0.068181818,0.637681159,0,0,0.526315789,0.473684211,0.043478261,F,Lara Arruabarrena,Anett Kontaveit,69,0.550724638,grass,wimbledon
0.107142857,0.509090909,0,0,0.473684211,0.526315789,0,F,Sara Errani,Tsvetana Pironkova,66,0.690909091,grass,wimbledon
0,0.872727273,0,0,0.518518519,0.481481481,0.018181818,F,Tsvetana Pironkova,Sara Errani,44,0.490909091,grass,wimbledon
0.085106383,0.652777778,107.7234043,90.43478261,0.571428571,0.428571429,0.027777778,F,Caroline Wozniacki,Timea Babos,67,0.583333333,grass,wimbledon
0.076923077,0.722222222,98.94230769,82,0.489361702,0.510638298,0,F,Timea Babos,Caroline Wozniacki,77,0.652777778,grass,wimbledon
0,0.726495726,86.16470588,76.38709677,0.509803922,0.490196078,0.008547009,F,Andrea Petkovic,Dominika Cibulkova,113,0.435897436,grass,wimbledon
0,0.70754717,87.33333333,78.7826087,0.522727273,0.477272727,0.075471698,F,Dominika Cibulkova,Andrea Petkovic,110,0.41509434,grass,wimbledon
0.103448276,0.659090909,0,0,0.529411765,0.470588235,0.022727273,F,Danka Kovinic,Jennifer Brady,59,0.772727273,grass,wimbledon
0.103448276,0.557692308,0,0,0.518518519,0.481481481,0.096153846,F,Jennifer Brady,Danka Kovinic,37,0.519230769,grass,wimbledon
0.085714286,0.673076923,0,0,0.5,0.5,0.096153846,F,Irina Camelia Begu,Naomi Broady,49,0.576923077,grass,wimbledon
0.028571429,0.593220339,0,0,0.45,0.55,0.033898305,F,Naomi Broady,Irina Camelia Begu,62,0.677966102,grass,wimbledon
0.033333333,0.517241379,0,0,0.535714286,0.464285714,0.034482759,F,Ana Konjuh,Sabine Lisicki,39,0.482758621,grass,wimbledon
0.04,0.609756098,0,0,0.466666667,0.533333333,0.024390244,F,Sabine Lisicki,Ana Konjuh,60,0.731707317,grass,wimbledon
0.068965517,0.58,0,0,0.451612903,0.548387097,0.08,F,Veronica Cepede Royg,Barbora Strycova,69,0.62,grass,wimbledon
0,0.718309859,0,0,0.393939394,0.606060606,0.070422535,F,Barbora Strycova,Veronica Cepede Royg,52,0.464788732,grass,wimbledon
0,0.527777778,0,0,0.534883721,0.465116279,0.097222222,F,Naomi Osaka,Sara Sorribes Tormo,77,0.597222222,grass,wimbledon
0.047619048,0.684782609,0,0,0.534482759,0.465517241,0.010869565,F,Sara Sorribes Tormo,Naomi Osaka,87,0.630434783,grass,wimbledon
0.041666667,0.48,0,0,0.517241379,0.482758621,0.08,F,Qiang Wang,Kai Chen Chang,50,0.58,grass,wimbledon
0.046511628,0.671875,0,0,0.558139535,0.441860465,0.03125,F,Kai Chen Chang,Qiang Wang,64,0.671875,grass,wimbledon
0.06557377,0.655913978,99.24590164,79.91304348,0.547169811,0.452830189,0.096774194,F,Venus Williams,Elise Mertens,82,0.569892473,grass,wimbledon
0.01754386,0.7125,104.7368421,84.45,0.549019608,0.450980392,0.0375,F,Elise Mertens,Venus Williams,91,0.6375,grass,wimbledon
0.024390244,0.561643836,95.80487805,75.53571429,0.512195122,0.487804878,0.054794521,F,Aliaksandra Sasnovich,Jelena Ostapenko,73,0.561643836,grass,wimbledon
0.088235294,0.586206897,95.58823529,86.68421053,0.5,0.5,0.086206897,F,Jelena Ostapenko,Aliaksandra Sasnovich,58,0.448275862,grass,wimbledon
0.108108108,0.637931034,0,0,0.424242424,0.575757576,0.017241379,F,Kurumi Nara,Francoise Abanda,73,0.568965517,grass,wimbledon
0,0.628205128,0,0,0.394736842,0.605263158,0.012820513,F,Francoise Abanda,Kurumi Nara,63,0.487179487,grass,wimbledon
0.03030303,0.622641509,0,0,0.49122807,0.50877193,0.08490566,F,Alize Cornet,Camila Giorgi,108,0.537735849,grass,wimbledon
0,0.653846154,0,0,0.509433962,0.490566038,0.048076923,F,Camila Giorgi,Alize Cornet,102,0.509615385,grass,wimbledon
0.026315789,0.678571429,88.63157895,69.875,0.444444444,0.555555556,0.035714286,F,Madison Keys,Nao Hibino,44,0.482142857,grass,wimbledon
0.130434783,0.479166667,97.47826087,69.70833333,0.580645161,0.419354839,0.020833333,F,Nao Hibino,Madison Keys,60,0.645833333,grass,wimbledon
0.070175439,0.513513514,0,0,0.421875,0.578125,0.09009009,F,Carina Witthoeft,Mirjana Lucic Baroni,113,0.576576577,grass,wimbledon
0.024691358,0.669421488,0,0,0.5,0.5,0.041322314,F,Mirjana Lucic Baroni,Carina Witthoeft,119,0.595041322,grass,wimbledon
0.111111111,0.52173913,0,0,0.458333333,0.541666667,0.028985507,F,Irina Khromacheva,Aryna Sabalenka,66,0.695652174,grass,wimbledon
0.083333333,0.666666667,0,0,0.527777778,0.472222222,0.074074074,F,Aryna Sabalenka,Irina Khromacheva,57,0.666666667,grass,wimbledon
0.066666667,0.46875,0,0,0.535714286,0.464285714,0.0625,F,Mandy Minella,Francesca Schiavone,58,0.875,grass,wimbledon
0.027777778,0.642857143,0,0,0.576923077,0.423076923,0,F,Francesca Schiavone,Mandy Minella,30,0.464285714,grass,wimbledon
0.087719298,0.633333333,50.36842105,61.66666667,0.480769231,0.519230769,0.033333333,F,Elina Svitolina,Ashleigh Barty,92,0.577777778,grass,wimbledon
0.087719298,0.553398058,66.43859649,59.45,0.523809524,0.476190476,0.058252427,F,Ashleigh Barty,Elina Svitolina,101,0.611650485,grass,wimbledon
0.0625,0.680851064,99.46875,92.66666667,0.454545455,0.545454545,0,F,Su Wei Hsieh,Johanna Konta,62,0.70212766,grass,wimbledon
0,0.442307692,90.56521739,79.5,0.47826087,0.52173913,0.057692308,F,Johanna Konta,Su Wei Hsieh,37,0.442307692,grass,wimbledon
0.0625,0.539325843,0,0,0.475409836,0.524590164,0.04494382,F,Natalia Vikhlyantseva,Donna Vekic,103,0.685393258,grass,wimbledon
0.052631579,0.581632653,0,0,0.428571429,0.571428571,0.020408163,F,Donna Vekic,Natalia Vikhlyantseva,84,0.571428571,grass,wimbledon
0.041666667,0.52173913,0,0,0.541666667,0.458333333,0.065217391,F,Maria Sakkari,Katerina Siniakova,43,0.52173913,grass,wimbledon
0.189189189,0.649122807,0,0,0.5,0.5,0.052631579,F,Katerina Siniakova,Maria Sakkari,60,0.666666667,grass,wimbledon
0.230769231,0.6,0,0,0.477272727,0.522727273,0.030769231,F,Roberta Vinci,Kristyna Pliskova,68,0.676923077,grass,wimbledon
0.054054054,0.596774194,0,0,0.526315789,0.473684211,0,F,Kristyna Pliskova,Roberta Vinci,59,0.612903226,grass,wimbledon
0.24137931,0.644444444,0,0,0.580645161,0.419354839,0.044444444,F,Jana Cepelova,Caroline Garcia,56,0.688888889,grass,wimbledon
0,0.666666667,0,0,0.55,0.45,0.133333333,F,Caroline Garcia,Jana Cepelova,34,0.444444444,grass,wimbledon
0.111111111,0.574468085,0,0,0.535714286,0.464285714,0.063829787,F,Ana Bogdan,Ying Ying Duan,40,0.595744681,grass,wimbledon
0.178571429,0.56,0,0,0.394736842,0.605263158,0.02,F,Ying Ying Duan,Ana Bogdan,57,0.76,grass,wimbledon
0,0.655172414,0,0,0.578947368,0.421052632,0.017241379,F,Richel Hogenkamp,Madison Brengle,68,0.655172414,grass,wimbledon
0,0.625,0,0,0.5,0.5,0,F,Madison Brengle,Richel Hogenkamp,54,0.53125,grass,wimbledon
0.035714286,0.417910448,95.53571429,82.71428571,0.514285714,0.485714286,0.059701493,F,Petra Kvitova,Johanna Larsson,56,0.52238806,grass,wimbledon
0.181818182,0.559322034,101.030303,92.04761905,0.526315789,0.473684211,0.084745763,F,Johanna Larsson,Petra Kvitova,70,0.644067797,grass,wimbledon
0.028571429,0.660377358,0,0,0.523076923,0.476923077,0.047169811,F,Anna Blinkova,Elena Vesnina,100,0.613207547,grass,wimbledon
