,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
69,0.045871559633027525,0.615819209039548,103.35779816513761,91.46666666666667,0.4897959183673469,0.5102040816326531,0.04519774011299435,M,Roger Federer,Mikhail Youzhny,143,0.5536723163841808,hard,us
70,0.14285714285714285,0.6021505376344086,107.76785714285714,90.41176470588235,0.4074074074074074,0.5925925925925926,0.03225806451612903,M,Feliciano Lopez,Fernando Verdasco,93,0.5806451612903226,hard,us
71,0.15625,0.5925925925925926,125.71875,95.92857142857143,0.5072463768115942,0.4927536231884058,0.018518518518518517,M,Fernando Verdasco,Feliciano Lopez,108,0.6388888888888888,hard,us
72,0.17142857142857143,0.546875,103.97142857142858,89.11538461538461,0.5333333333333333,0.4666666666666667,0.046875,M,Santiago Giraldo,Philipp Kohlschreiber,77,0.703125,hard,us
73,0.1111111111111111,0.45,106.70370370370371,75.17857142857143,0.4642857142857143,0.5357142857142857,0.08333333333333333,M,Philipp Kohlschreiber,Santiago Giraldo,47,0.4666666666666667,hard,us
74,0.0196078431372549,0.5795454545454546,107.19607843137256,81.03030303030303,0.5853658536585366,0.4146341463414634,0.045454545454545456,M,John Millman,Malek Jaziri,75,0.4659090909090909,hard,us
75,0.08196721311475409,0.6354166666666666,107.59016393442623,85.26470588235294,0.5,0.5,0.010416666666666666,M,Malek Jaziri,John Millman,109,0.6458333333333334,hard,us
76,0.14035087719298245,0.5876288659793815,80.14035087719299,67.44736842105263,0.5423728813559322,0.4576271186440678,0.020618556701030927,M,Juan Martin del Potro,Adrian Menendez Maceiras,79,0.6082474226804123,hard,us
77,0.2962962962962963,0.6352941176470588,105.0,74.4074074074074,0.5076923076923077,0.49230769230769234,0.047058823529411764,M,Adrian Menendez Maceiras,Juan Martin del Potro,103,0.7647058823529411,hard,us
78,0.16901408450704225,0.6228070175438597,109.30985915492958,84.625,0.5316455696202531,0.46835443037974683,0.02631578947368421,M,Bjorn Fratangelo,Adrian Mannarino,124,0.6929824561403509,hard,us
79,0.10526315789473684,0.5757575757575758,108.85964912280701,85.61538461538461,0.5,0.5,0.030303030303030304,M,Adrian Mannarino,Bjorn Fratangelo,89,0.5454545454545454,hard,us
80,0.075,0.6015037593984962,113.475,93.04,0.45977011494252873,0.5402298850574713,0.022556390977443608,M,Dominic Thiem,Taylor Fritz,137,0.6541353383458647,hard,us
81,0.056179775280898875,0.6137931034482759,108.08988764044943,94.08,0.5263157894736842,0.47368421052631576,0.041379310344827586,M,Taylor Fritz,Dominic Thiem,141,0.6551724137931034,hard,us
82,0.3829787234042553,0.6527777777777778,122.14893617021276,90.0,0.4727272727272727,0.5272727272727272,0.06944444444444445,M,Dudi Sela,Sam Querrey,84,0.7638888888888888,hard,us
83,0.02857142857142857,0.5072463768115942,101.8,80.96875,0.55,0.45,0.028985507246376812,M,Sam Querrey,Dudi Sela,57,0.5797101449275363,hard,us
84,0.0784313725490196,0.5483870967741935,113.05882352941177,94.83783783783784,0.5423728813559322,0.4576271186440678,0.053763440860215055,M,John Isner,Hyeon Chung,72,0.6344086021505376,hard,us
85,0.5357142857142857,0.7272727272727273,124.85714285714286,101.47368421052632,0.46875,0.53125,0.025974025974025976,M,Hyeon Chung,John Isner,98,0.8311688311688312,hard,us
86,0.049019607843137254,0.68,104.15686274509804,85.42222222222222,0.45714285714285713,0.5428571428571428,0.02,M,Alexander Zverev,Borna Coric,151,0.7,hard,us
87,0.21,0.6711409395973155,121.09,85.19047619047619,0.5242718446601942,0.47572815533980584,0.04697986577181208,M,Borna Coric,Alexander Zverev,148,0.6912751677852349,hard,us
88,0.08163265306122448,0.5104166666666666,118.46938775510205,88.52380952380952,0.45901639344262296,0.5409836065573771,0.052083333333333336,M,Denis Shapovalov,Jo Wilfried Tsonga,90,0.6354166666666666,hard,us
89,0.03076923076923077,0.6701030927835051,113.2,92.44827586206897,0.5147058823529411,0.4852941176470588,0.030927835051546393,M,Jo Wilfried Tsonga,Denis Shapovalov,103,0.7010309278350515,hard,us
90,0.13636363636363635,0.6470588235294118,116.77272727272727,96.14285714285714,0.5254237288135594,0.4745762711864407,0.0784313725490196,M,Kyle Edmund,Steve Johnson,93,0.5784313725490197,hard,us
91,0.03076923076923077,0.625,105.84615384615384,81.62162162162163,0.5142857142857142,0.4857142857142857,0.019230769230769232,M,Steve Johnson,Kyle Edmund,113,0.6730769230769231,hard,us
92,0.1744186046511628,0.5477707006369427,119.01162790697674,94.1774193548387,0.4895833333333333,0.5104166666666666,0.05732484076433121,M,Jared Donaldson,Lucas Pouille,159,0.6114649681528662,hard,us
93,0.14285714285714285,0.48125,118.48051948051948,86.52054794520548,0.4948453608247423,0.5051546391752577,0.0625,M,Lucas Pouille,Jared Donaldson,158,0.60625,hard,us
94,0.047619047619047616,0.6,112.23809523809524,86.72,0.5135135135135135,0.4864864864864865,0.04285714285714286,M,Marin Cilic,Florian Mayer,61,0.5285714285714286,hard,us
95,0.45,0.4819277108433735,118.3,92.37837837837837,0.5084745762711864,0.4915254237288136,0.07228915662650602,M,Florian Mayer,Marin Cilic,92,0.7108433734939759,hard,us
96,0.05405405405405406,0.6788990825688074,110.8108108108108,95.15625,0.5,0.5,0.027522935779816515,M,Leonardo Mayer,Rafael Nadal,140,0.7155963302752294,hard,us
97,0.12631578947368421,0.6291390728476821,114.65263157894736,101.05882352941177,0.5056179775280899,0.4943820224719101,0.033112582781456956,M,Rafael Nadal,Leonardo Mayer,120,0.5894039735099338,hard,us
98,0.1,0.4838709677419355,108.43333333333334,86.64285714285714,0.39285714285714285,0.6071428571428571,0.06451612903225806,M,Alexandr Dolgopolov,Viktor Troicki,52,0.45161290322580644,hard,us
99,0.08108108108108109,0.49333333333333335,103.1891891891892,81.55882352941177,0.5882352941176471,0.4117647058823529,0.05333333333333334,M,Viktor Troicki,Alexandr Dolgopolov,85,0.68,hard,us
100,0.0,0.6037735849056604,108.0,85.66666666666667,0.5789473684210527,0.42105263157894735,0.0,M,Gael Monfils,David Goffin,64,0.7169811320754716,hard,us
101,0.037037037037037035,0.4426229508196721,116.07407407407408,97.83333333333333,0.45714285714285713,0.5428571428571428,0.06557377049180328,M,David Goffin,Gael Monfils,50,0.5737704918032787,hard,us
102,0.060240963855421686,0.6587301587301587,96.19277108433735,76.2051282051282,0.4411764705882353,0.5588235294117647,0.031746031746031744,M,Andrey Rublev,Damir Dzumhur,133,0.5396825396825397,hard,us
103,0.06593406593406594,0.6148648648648649,109.86813186813187,84.64150943396227,0.5903614457831325,0.40963855421686746,0.02702702702702703,M,Damir Dzumhur,Andrey Rublev,141,0.5608108108108109,hard,us
104,0.2608695652173913,0.5476190476190477,114.6304347826087,95.91891891891892,0.5081967213114754,0.4918032786885246,0.011904761904761904,M,Feliciano Lopez,Roger Federer,98,0.7261904761904762,hard,us
105,0.1836734693877551,0.5384615384615384,121.93877551020408,98.8974358974359,0.42592592592592593,0.5740740740740741,0.03296703296703297,M,Roger Federer,Feliciano Lopez,77,0.5934065934065934,hard,us
106,0.09259259259259259,0.5567010309278351,109.14814814814815,90.7948717948718,0.5303030303030303,0.4696969696969697,0.041237113402061855,M,John Millman,Philipp Kohlschreiber,114,0.6804123711340206,hard,us
107,0.029411764705882353,0.6126126126126126,107.6470588235294,84.38095238095238,0.42857142857142855,0.5714285714285714,0.009009009009009009,M,Philipp Kohlschreiber,John Millman,94,0.5675675675675675,hard,us
108,0.0,0.6195652173913043,102.05263157894737,80.82352941176471,0.49056603773584906,0.5094339622641509,0.010869565217391304,M,Juan Martin del Potro,Roberto Bautista Agut,75,0.5760869565217391,hard,us
